CrossSearchBayesianSkopt: New best config found. Config 0: {'num_factors': 393, 'regularization': 10.941195511447303, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 1.109454314053172} - results: ROC_AUC: 0.039110±0.0027, PRECISION: 0.005822±0.0003, PRECISION_RECALL_MIN_DEN: 0.058220±0.0033, RECALL: 0.058220±0.0033, MAP: 0.025845±0.0020, MRR: 0.025845±0.0020, NDCG: 0.033454±0.0023, F1: 0.010586±0.0006, HIT_RATE: 0.058220±0.0033, ARHR: 0.025845±0.0020, RMSE: 0.978296±0.0002, NOVELTY: 0.005954±0.0000, AVERAGE_POPULARITY: 0.279889±0.0023, DIVERSITY_MEAN_INTER_LIST: 0.977922±0.0001, DIVERSITY_HERFINDAHL: 0.997770±0.0000, COVERAGE_ITEM: 0.050511±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.445151±0.0028, SHANNON_ENTROPY: 9.101458±0.0053, 
CrossSearchBayesianSkopt: Config 189 is suboptimal. Config: {'num_factors': 550, 'regularization': 17.263830294756364, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 9.127096221077384} - results: ROC_AUC: 0.036917±0.0010, PRECISION: 0.005632±0.0001, PRECISION_RECALL_MIN_DEN: 0.056323±0.0014, RECALL: 0.056323±0.0014, MAP: 0.025148±0.0008, MRR: 0.025148±0.0008, NDCG: 0.032426±0.0008, F1: 0.010241±0.0003, HIT_RATE: 0.056323±0.0014, ARHR: 0.025148±0.0008, RMSE: 0.925286±0.0013, NOVELTY: 0.006131±0.0000, AVERAGE_POPULARITY: 0.255074±0.0021, DIVERSITY_MEAN_INTER_LIST: 0.990060±0.0000, DIVERSITY_HERFINDAHL: 0.998984±0.0000, COVERAGE_ITEM: 0.136945±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.389498±0.0016, SHANNON_ENTROPY: 10.372794±0.0022, 
CrossSearchBayesianSkopt: Config 190 is suboptimal. Config: {'num_factors': 550, 'regularization': 6.729394458195196, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 4.8061593693410884} - results: ROC_AUC: 0.036831±0.0015, PRECISION: 0.005524±0.0002, PRECISION_RECALL_MIN_DEN: 0.055239±0.0023, RECALL: 0.055239±0.0023, MAP: 0.024919±0.0012, MRR: 0.024919±0.0012, NDCG: 0.032023±0.0014, F1: 0.010044±0.0004, HIT_RATE: 0.055239±0.0023, ARHR: 0.024919±0.0012, RMSE: 0.942455±0.0012, NOVELTY: 0.006182±0.0000, AVERAGE_POPULARITY: 0.228233±0.0015, DIVERSITY_MEAN_INTER_LIST: 0.990556±0.0000, DIVERSITY_HERFINDAHL: 0.999033±0.0000, COVERAGE_ITEM: 0.124336±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.428782±0.0025, SHANNON_ENTROPY: 10.363763±0.0033, 
CrossSearchBayesianSkopt: Config 191 is suboptimal. Config: {'num_factors': 302, 'regularization': 0.010097802110189827, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 2.8453802915547084} - results: ROC_AUC: 0.036605±0.0016, PRECISION: 0.005578±0.0002, PRECISION_RECALL_MIN_DEN: 0.055781±0.0018, RECALL: 0.055781±0.0018, MAP: 0.024442±0.0017, MRR: 0.024442±0.0017, NDCG: 0.031776±0.0016, F1: 0.010142±0.0003, HIT_RATE: 0.055781±0.0018, ARHR: 0.024442±0.0017, RMSE: 0.941158±0.0009, NOVELTY: 0.005921±0.0000, AVERAGE_POPULARITY: 0.304938±0.0019, DIVERSITY_MEAN_INTER_LIST: 0.984144±0.0000, DIVERSITY_HERFINDAHL: 0.998392±0.0000, COVERAGE_ITEM: 0.072755±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.428886±0.0019, SHANNON_ENTROPY: 9.583973±0.0035, 
CrossSearchBayesianSkopt: Config 192 is suboptimal. Config: {'num_factors': 545, 'regularization': 197.27935792091031, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 94.53668839357768} - results: ROC_AUC: 0.037137±0.0022, PRECISION: 0.005827±0.0003, PRECISION_RECALL_MIN_DEN: 0.058266±0.0026, RECALL: 0.058266±0.0026, MAP: 0.023934±0.0013, MRR: 0.023934±0.0013, NDCG: 0.031951±0.0016, F1: 0.010594±0.0005, HIT_RATE: 0.058266±0.0026, ARHR: 0.023934±0.0013, RMSE: 0.813355±0.0017, NOVELTY: 0.005776±0.0000, AVERAGE_POPULARITY: 0.403864±0.0038, DIVERSITY_MEAN_INTER_LIST: 0.975096±0.0002, DIVERSITY_HERFINDAHL: 0.997488±0.0000, COVERAGE_ITEM: 0.117416±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.252802±0.0011, SHANNON_ENTROPY: 9.441928±0.0062, 
CrossSearchBayesianSkopt: Config 193 is suboptimal. Config: {'num_factors': 524, 'regularization': 0.010126946883736837, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 22.4478598910632} - results: ROC_AUC: 0.033143±0.0011, PRECISION: 0.005126±0.0002, PRECISION_RECALL_MIN_DEN: 0.051265±0.0024, RECALL: 0.051265±0.0024, MAP: 0.022207±0.0011, MRR: 0.022207±0.0011, NDCG: 0.028980±0.0013, F1: 0.009321±0.0004, HIT_RATE: 0.051265±0.0024, ARHR: 0.022207±0.0011, RMSE: 0.908747±0.0021, NOVELTY: 0.006176±0.0000, AVERAGE_POPULARITY: 0.255041±0.0019, DIVERSITY_MEAN_INTER_LIST: 0.991166±0.0000, DIVERSITY_HERFINDAHL: 0.999094±0.0000, COVERAGE_ITEM: 0.178221±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.358655±0.0019, SHANNON_ENTROPY: 10.628947±0.0072, 
CrossSearchBayesianSkopt: Config 194 is suboptimal. Config: {'num_factors': 550, 'regularization': 19.921034872364647, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 10.302161344554369} - results: ROC_AUC: 0.037474±0.0017, PRECISION: 0.005822±0.0002, PRECISION_RECALL_MIN_DEN: 0.058220±0.0020, RECALL: 0.058220±0.0020, MAP: 0.025623±0.0009, MRR: 0.025623±0.0009, NDCG: 0.033205±0.0010, F1: 0.010586±0.0004, HIT_RATE: 0.058220±0.0020, ARHR: 0.025623±0.0009, RMSE: 0.922077±0.0017, NOVELTY: 0.006120±0.0000, AVERAGE_POPULARITY: 0.260433±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.989881±0.0000, DIVERSITY_HERFINDAHL: 0.998966±0.0000, COVERAGE_ITEM: 0.138200±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.383255±0.0019, SHANNON_ENTROPY: 10.362989±0.0049, 
CrossSearchBayesianSkopt: Config 195 is suboptimal. Config: {'num_factors': 547, 'regularization': 0.36000217671483203, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 3.3629538236919077} - results: ROC_AUC: 0.035030±0.0010, PRECISION: 0.005226±0.0001, PRECISION_RECALL_MIN_DEN: 0.052258±0.0010, RECALL: 0.052258±0.0010, MAP: 0.023581±0.0008, MRR: 0.023581±0.0008, NDCG: 0.030306±0.0006, F1: 0.009502±0.0002, HIT_RATE: 0.052258±0.0010, ARHR: 0.023581±0.0008, RMSE: 0.950311±0.0011, NOVELTY: 0.006221±0.0000, AVERAGE_POPULARITY: 0.210847±0.0019, DIVERSITY_MEAN_INTER_LIST: 0.990754±0.0000, DIVERSITY_HERFINDAHL: 0.999053±0.0000, COVERAGE_ITEM: 0.119059±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.448143±0.0024, SHANNON_ENTROPY: 10.358002±0.0012, 
CrossSearchBayesianSkopt: Config 196 is suboptimal. Config: {'num_factors': 322, 'regularization': 3.1463260471087597, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 97.77199279167863} - results: ROC_AUC: 0.026508±0.0010, PRECISION: 0.004377±0.0001, PRECISION_RECALL_MIN_DEN: 0.043767±0.0014, RECALL: 0.043767±0.0014, MAP: 0.017351±0.0008, MRR: 0.017351±0.0008, NDCG: 0.023470±0.0009, F1: 0.007958±0.0003, HIT_RATE: 0.043767±0.0014, ARHR: 0.017351±0.0008, RMSE: 0.861590±0.0015, NOVELTY: 0.006046±0.0000, AVERAGE_POPULARITY: 0.299649±0.0028, DIVERSITY_MEAN_INTER_LIST: 0.988507±0.0001, DIVERSITY_HERFINDAHL: 0.998828±0.0000, COVERAGE_ITEM: 0.167353±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.321694±0.0008, SHANNON_ENTROPY: 10.361542±0.0039, 
CrossSearchBayesianSkopt: Config 197 is suboptimal. Config: {'num_factors': 550, 'regularization': 19.464559382558175, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 10.174326498592844} - results: ROC_AUC: 0.037343±0.0018, PRECISION: 0.005691±0.0002, PRECISION_RECALL_MIN_DEN: 0.056911±0.0023, RECALL: 0.056911±0.0023, MAP: 0.025693±0.0012, MRR: 0.025693±0.0012, NDCG: 0.032975±0.0014, F1: 0.010347±0.0004, HIT_RATE: 0.056911±0.0023, ARHR: 0.025693±0.0012, RMSE: 0.922353±0.0014, NOVELTY: 0.006123±0.0000, AVERAGE_POPULARITY: 0.259338±0.0021, DIVERSITY_MEAN_INTER_LIST: 0.989920±0.0000, DIVERSITY_HERFINDAHL: 0.998970±0.0000, COVERAGE_ITEM: 0.138870±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.382687±0.0015, SHANNON_ENTROPY: 10.367931±0.0040, 
CrossSearchBayesianSkopt: Config 198 is suboptimal. Config: {'num_factors': 550, 'regularization': 6.897504123362674, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 4.918322158283299} - results: ROC_AUC: 0.036385±0.0013, PRECISION: 0.005488±0.0001, PRECISION_RECALL_MIN_DEN: 0.054878±0.0011, RECALL: 0.054878±0.0011, MAP: 0.024611±0.0012, MRR: 0.024611±0.0012, NDCG: 0.031693±0.0011, F1: 0.009978±0.0002, HIT_RATE: 0.054878±0.0011, ARHR: 0.024611±0.0012, RMSE: 0.941686±0.0014, NOVELTY: 0.006182±0.0000, AVERAGE_POPULARITY: 0.228945±0.0019, DIVERSITY_MEAN_INTER_LIST: 0.990581±0.0000, DIVERSITY_HERFINDAHL: 0.999036±0.0000, COVERAGE_ITEM: 0.125385±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.427085±0.0011, SHANNON_ENTROPY: 10.370430±0.0051, 
CrossSearchBayesianSkopt: Config 199 is suboptimal. Config: {'num_factors': 550, 'regularization': 22.927759245479734, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 11.69373549124666} - results: ROC_AUC: 0.037996±0.0013, PRECISION: 0.005831±0.0002, PRECISION_RECALL_MIN_DEN: 0.058311±0.0023, RECALL: 0.058311±0.0023, MAP: 0.025797±0.0008, MRR: 0.025797±0.0008, NDCG: 0.033380±0.0011, F1: 0.010602±0.0004, HIT_RATE: 0.058311±0.0023, ARHR: 0.025797±0.0008, RMSE: 0.918145±0.0015, NOVELTY: 0.006110±0.0000, AVERAGE_POPULARITY: 0.265125±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.989666±0.0000, DIVERSITY_HERFINDAHL: 0.998944±0.0000, COVERAGE_ITEM: 0.139908±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.376117±0.0018, SHANNON_ENTROPY: 10.353238±0.0031, 
CrossSearchBayesianSkopt: Search complete. Best config is 60: {'num_factors': 493, 'regularization': 86.41492429001921, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 7.9224088801585735}
