CrossSearchBayesianSkopt: New best config found. Config 0: {'topK': 26, 'shrink': 1826, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 1.3541614777281572, 'tversky_beta': 1.8367479743127013} - results: ROC_AUC: 0.068751±0.0012, PRECISION: 0.009347±0.0001, PRECISION_RECALL_MIN_DEN: 0.093473±0.0010, RECALL: 0.093473±0.0010, MAP: 0.050576±0.0012, MRR: 0.050576±0.0012, NDCG: 0.060707±0.0012, F1: 0.016995±0.0002, HIT_RATE: 0.093473±0.0010, ARHR: 0.050576±0.0012, RMSE: 0.967066±0.0004, NOVELTY: 0.005821±0.0000, AVERAGE_POPULARITY: 0.395123±0.0036, DIVERSITY_MEAN_INTER_LIST: 0.970369±0.0001, DIVERSITY_HERFINDAHL: 0.997031±0.0000, COVERAGE_ITEM: 0.503769±0.0031, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.140686±0.0003, SHANNON_ENTROPY: 10.016048±0.0023, 
CrossSearchBayesianSkopt: Config 182 is suboptimal. Config: {'topK': 193, 'shrink': 1993, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.02991432782265658, 'tversky_beta': 0.0717224921528541} - results: ROC_AUC: 0.072495±0.0008, PRECISION: 0.009888±0.0001, PRECISION_RECALL_MIN_DEN: 0.098884±0.0006, RECALL: 0.098884±0.0006, MAP: 0.052526±0.0009, MRR: 0.052526±0.0009, NDCG: 0.063491±0.0008, F1: 0.017979±0.0001, HIT_RATE: 0.098884±0.0006, ARHR: 0.052526±0.0009, RMSE: 0.988276±0.0001, NOVELTY: 0.005877±0.0000, AVERAGE_POPULARITY: 0.454836±0.0040, DIVERSITY_MEAN_INTER_LIST: 0.944913±0.0003, DIVERSITY_HERFINDAHL: 0.994486±0.0000, COVERAGE_ITEM: 0.645980±0.0019, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.160216±0.0005, SHANNON_ENTROPY: 9.812996±0.0047, 
CrossSearchBayesianSkopt: Config 183 is suboptimal. Config: {'topK': 1, 'shrink': 1216, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.058321±0.0009, PRECISION: 0.007281±0.0001, PRECISION_RECALL_MIN_DEN: 0.072810±0.0014, RECALL: 0.072810±0.0014, MAP: 0.043992±0.0006, MRR: 0.043992±0.0006, NDCG: 0.050924±0.0007, F1: 0.013238±0.0002, HIT_RATE: 0.072810±0.0014, ARHR: 0.043992±0.0006, RMSE: 0.997415±0.0001, NOVELTY: 0.006806±0.0000, AVERAGE_POPULARITY: 0.152419±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.941040±0.0005, DIVERSITY_HERFINDAHL: 0.994099±0.0000, COVERAGE_ITEM: 0.435902±0.0012, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.198877±0.0010, SHANNON_ENTROPY: 10.261884±0.0106, 
CrossSearchBayesianSkopt: Config 184 is suboptimal. Config: {'topK': 5, 'shrink': 1337, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.9056893943092528, 'tversky_beta': 1.964309637928433} - results: ROC_AUC: 0.077782±0.0004, PRECISION: 0.010085±0.0001, PRECISION_RECALL_MIN_DEN: 0.100854±0.0008, RECALL: 0.100854±0.0008, MAP: 0.057560±0.0006, MRR: 0.057560±0.0006, NDCG: 0.067895±0.0005, F1: 0.018337±0.0001, HIT_RATE: 0.100854±0.0008, ARHR: 0.057560±0.0006, RMSE: 0.994607±0.0001, NOVELTY: 0.006863±0.0000, AVERAGE_POPULARITY: 0.146958±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.992414±0.0001, DIVERSITY_HERFINDAHL: 0.999236±0.0000, COVERAGE_ITEM: 0.777421±0.0021, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.324263±0.0008, SHANNON_ENTROPY: 12.222005±0.0058, 
CrossSearchBayesianSkopt: Config 185 is suboptimal. Config: {'topK': 188, 'shrink': 1650, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.9519204418041363, 'tversky_beta': 1.9934966792873865} - results: ROC_AUC: 0.076830±0.0009, PRECISION: 0.010236±0.0001, PRECISION_RECALL_MIN_DEN: 0.102358±0.0005, RECALL: 0.102358±0.0005, MAP: 0.056454±0.0008, MRR: 0.056454±0.0008, NDCG: 0.067351±0.0007, F1: 0.018611±0.0001, HIT_RATE: 0.102358±0.0005, ARHR: 0.056454±0.0008, RMSE: 0.990625±0.0001, NOVELTY: 0.006395±0.0000, AVERAGE_POPULARITY: 0.296615±0.0026, DIVERSITY_MEAN_INTER_LIST: 0.983112±0.0001, DIVERSITY_HERFINDAHL: 0.998306±0.0000, COVERAGE_ITEM: 0.728759±0.0019, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.246673±0.0004, SHANNON_ENTROPY: 11.301792±0.0041, 
CrossSearchBayesianSkopt: Config 186 is suboptimal. Config: {'topK': 1, 'shrink': 1218, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.058316±0.0009, PRECISION: 0.007282±0.0001, PRECISION_RECALL_MIN_DEN: 0.072822±0.0014, RECALL: 0.072822±0.0014, MAP: 0.043986±0.0006, MRR: 0.043986±0.0006, NDCG: 0.050922±0.0007, F1: 0.013240±0.0002, HIT_RATE: 0.072822±0.0014, ARHR: 0.043986±0.0006, RMSE: 0.997417±0.0001, NOVELTY: 0.006806±0.0000, AVERAGE_POPULARITY: 0.152425±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.941088±0.0005, DIVERSITY_HERFINDAHL: 0.994103±0.0000, COVERAGE_ITEM: 0.435804±0.0012, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.198914±0.0010, SHANNON_ENTROPY: 10.262388±0.0104, 
CrossSearchBayesianSkopt: Config 187 is suboptimal. Config: {'topK': 14, 'shrink': 441, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.8912041334379135, 'tversky_beta': 1.9316250957764503} - results: ROC_AUC: 0.070556±0.0009, PRECISION: 0.009253±0.0001, PRECISION_RECALL_MIN_DEN: 0.092528±0.0010, RECALL: 0.092528±0.0010, MAP: 0.052457±0.0008, MRR: 0.052457±0.0008, NDCG: 0.061989±0.0007, F1: 0.016823±0.0002, HIT_RATE: 0.092528±0.0010, ARHR: 0.052457±0.0008, RMSE: 0.987398±0.0002, NOVELTY: 0.007157±0.0000, AVERAGE_POPULARITY: 0.108684±0.0008, DIVERSITY_MEAN_INTER_LIST: 0.997385±0.0000, DIVERSITY_HERFINDAHL: 0.999733±0.0000, COVERAGE_ITEM: 0.827013±0.0015, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.417910±0.0009, SHANNON_ENTROPY: 12.901869±0.0013, 
CrossSearchBayesianSkopt: Config 188 is suboptimal. Config: {'topK': 1, 'shrink': 1225, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.058299±0.0009, PRECISION: 0.007275±0.0001, PRECISION_RECALL_MIN_DEN: 0.072753±0.0013, RECALL: 0.072753±0.0013, MAP: 0.043972±0.0006, MRR: 0.043972±0.0006, NDCG: 0.050896±0.0007, F1: 0.013228±0.0002, HIT_RATE: 0.072753±0.0013, ARHR: 0.043972±0.0006, RMSE: 0.997428±0.0001, NOVELTY: 0.006805±0.0000, AVERAGE_POPULARITY: 0.152501±0.0010, DIVERSITY_MEAN_INTER_LIST: 0.941236±0.0005, DIVERSITY_HERFINDAHL: 0.994118±0.0001, COVERAGE_ITEM: 0.435512±0.0012, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.199018±0.0010, SHANNON_ENTROPY: 10.264014±0.0112, 
CrossSearchBayesianSkopt: Config 189 is suboptimal. Config: {'topK': 101, 'shrink': 1409, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.103077849446839, 'tversky_beta': 1.9206506447734581} - results: ROC_AUC: 0.078290±0.0009, PRECISION: 0.010465±0.0001, PRECISION_RECALL_MIN_DEN: 0.104647±0.0010, RECALL: 0.104647±0.0010, MAP: 0.057444±0.0008, MRR: 0.057444±0.0008, NDCG: 0.068644±0.0008, F1: 0.019027±0.0002, HIT_RATE: 0.104647±0.0010, ARHR: 0.057444±0.0008, RMSE: 0.990478±0.0001, NOVELTY: 0.006479±0.0000, AVERAGE_POPULARITY: 0.270931±0.0021, DIVERSITY_MEAN_INTER_LIST: 0.986511±0.0000, DIVERSITY_HERFINDAHL: 0.998646±0.0000, COVERAGE_ITEM: 0.743888±0.0013, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.260061±0.0005, SHANNON_ENTROPY: 11.525728±0.0026, 
CrossSearchBayesianSkopt: Config 190 is suboptimal. Config: {'topK': 97, 'shrink': 878, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.8733246859634365, 'tversky_beta': 1.9581999938284793} - results: ROC_AUC: 0.077232±0.0010, PRECISION: 0.010289±0.0001, PRECISION_RECALL_MIN_DEN: 0.102893±0.0013, RECALL: 0.102893±0.0013, MAP: 0.056885±0.0008, MRR: 0.056885±0.0008, NDCG: 0.067802±0.0009, F1: 0.018708±0.0002, HIT_RATE: 0.102893±0.0013, ARHR: 0.056885±0.0008, RMSE: 0.986695±0.0001, NOVELTY: 0.006599±0.0000, AVERAGE_POPULARITY: 0.242613±0.0018, DIVERSITY_MEAN_INTER_LIST: 0.989601±0.0000, DIVERSITY_HERFINDAHL: 0.998954±0.0000, COVERAGE_ITEM: 0.760952±0.0011, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.283336±0.0006, SHANNON_ENTROPY: 11.792387±0.0027, 
CrossSearchBayesianSkopt: Config 191 is suboptimal. Config: {'topK': 64, 'shrink': 950, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 0.8813856010515059, 'tversky_beta': 2.0} - results: ROC_AUC: 0.069768±0.0013, PRECISION: 0.009474±0.0001, PRECISION_RECALL_MIN_DEN: 0.094737±0.0012, RECALL: 0.094737±0.0012, MAP: 0.051219±0.0011, MRR: 0.051219±0.0011, NDCG: 0.061509±0.0011, F1: 0.017225±0.0002, HIT_RATE: 0.094737±0.0012, ARHR: 0.051219±0.0011, RMSE: 0.991761±0.0001, NOVELTY: 0.005676±0.0000, AVERAGE_POPULARITY: 0.454051±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.956165±0.0004, DIVERSITY_HERFINDAHL: 0.995611±0.0000, COVERAGE_ITEM: 0.465834±0.0037, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.118295±0.0004, SHANNON_ENTROPY: 9.485370±0.0104, 
CrossSearchBayesianSkopt: Config 192 is suboptimal. Config: {'topK': 3, 'shrink': 1969, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.008757683390254735, 'tversky_beta': 1.9405239103630827} - results: ROC_AUC: 0.077299±0.0007, PRECISION: 0.009911±0.0001, PRECISION_RECALL_MIN_DEN: 0.099112±0.0008, RECALL: 0.099112±0.0008, MAP: 0.057603±0.0006, MRR: 0.057603±0.0006, NDCG: 0.067530±0.0006, F1: 0.018020±0.0001, HIT_RATE: 0.099112±0.0008, ARHR: 0.057603±0.0006, RMSE: 0.995930±0.0000, NOVELTY: 0.006741±0.0000, AVERAGE_POPULARITY: 0.169552±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.985673±0.0001, DIVERSITY_HERFINDAHL: 0.998562±0.0000, COVERAGE_ITEM: 0.713209±0.0013, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.272710±0.0010, SHANNON_ENTROPY: 11.710821±0.0108, 
CrossSearchBayesianSkopt: Config 193 is suboptimal. Config: {'topK': 67, 'shrink': 1993, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.8356443738224446, 'tversky_beta': 1.8352289641545418} - results: ROC_AUC: 0.079380±0.0010, PRECISION: 0.010576±0.0001, PRECISION_RECALL_MIN_DEN: 0.105764±0.0008, RECALL: 0.105764±0.0008, MAP: 0.058322±0.0009, MRR: 0.058322±0.0009, NDCG: 0.069584±0.0008, F1: 0.019230±0.0002, HIT_RATE: 0.105764±0.0008, ARHR: 0.058322±0.0009, RMSE: 0.993183±0.0000, NOVELTY: 0.006454±0.0000, AVERAGE_POPULARITY: 0.275421±0.0023, DIVERSITY_MEAN_INTER_LIST: 0.985883±0.0001, DIVERSITY_HERFINDAHL: 0.998583±0.0000, COVERAGE_ITEM: 0.738502±0.0025, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.254046±0.0005, SHANNON_ENTROPY: 11.469557±0.0016, 
CrossSearchBayesianSkopt: Config 194 is suboptimal. Config: {'topK': 63, 'shrink': 948, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 0.8770192656473339, 'tversky_beta': 2.0} - results: ROC_AUC: 0.069709±0.0013, PRECISION: 0.009467±0.0001, PRECISION_RECALL_MIN_DEN: 0.094669±0.0013, RECALL: 0.094669±0.0013, MAP: 0.051163±0.0011, MRR: 0.051163±0.0011, NDCG: 0.061450±0.0012, F1: 0.017213±0.0002, HIT_RATE: 0.094669±0.0013, ARHR: 0.051163±0.0011, RMSE: 0.991783±0.0001, NOVELTY: 0.005678±0.0000, AVERAGE_POPULARITY: 0.453054±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.956486±0.0004, DIVERSITY_HERFINDAHL: 0.995643±0.0000, COVERAGE_ITEM: 0.466223±0.0039, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.118559±0.0004, SHANNON_ENTROPY: 9.493992±0.0105, 
CrossSearchBayesianSkopt: Config 195 is suboptimal. Config: {'topK': 63, 'shrink': 949, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 0.8778551259248282, 'tversky_beta': 2.0} - results: ROC_AUC: 0.069707±0.0013, PRECISION: 0.009468±0.0001, PRECISION_RECALL_MIN_DEN: 0.094680±0.0013, RECALL: 0.094680±0.0013, MAP: 0.051167±0.0011, MRR: 0.051167±0.0011, NDCG: 0.061455±0.0012, F1: 0.017215±0.0002, HIT_RATE: 0.094680±0.0013, ARHR: 0.051167±0.0011, RMSE: 0.991787±0.0001, NOVELTY: 0.005678±0.0000, AVERAGE_POPULARITY: 0.453049±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.956485±0.0004, DIVERSITY_HERFINDAHL: 0.995643±0.0000, COVERAGE_ITEM: 0.466245±0.0040, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.118570±0.0004, SHANNON_ENTROPY: 9.494086±0.0105, 
CrossSearchBayesianSkopt: Config 196 is suboptimal. Config: {'topK': 7, 'shrink': 42, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 0.0532904509134975, 'tversky_beta': 1.867588600895538} - results: ROC_AUC: 0.078799±0.0009, PRECISION: 0.010090±0.0001, PRECISION_RECALL_MIN_DEN: 0.100900±0.0012, RECALL: 0.100900±0.0012, MAP: 0.058313±0.0009, MRR: 0.058313±0.0009, NDCG: 0.068513±0.0008, F1: 0.018345±0.0002, HIT_RATE: 0.100900±0.0012, ARHR: 0.058313±0.0009, RMSE: 0.983299±0.0002, NOVELTY: 0.006969±0.0000, AVERAGE_POPULARITY: 0.170971±0.0019, DIVERSITY_MEAN_INTER_LIST: 0.947174±0.0004, DIVERSITY_HERFINDAHL: 0.994712±0.0000, COVERAGE_ITEM: 0.697670±0.0028, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.217658±0.0012, SHANNON_ENTROPY: 10.657347±0.0090, 
CrossSearchBayesianSkopt: Config 197 is suboptimal. Config: {'topK': 3, 'shrink': 195, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.008524174123749841, 'tversky_beta': 1.7781403045528466} - results: ROC_AUC: 0.070980±0.0005, PRECISION: 0.009329±0.0001, PRECISION_RECALL_MIN_DEN: 0.093291±0.0011, RECALL: 0.093291±0.0011, MAP: 0.052507±0.0004, MRR: 0.052507±0.0004, NDCG: 0.062208±0.0003, F1: 0.016962±0.0002, HIT_RATE: 0.093291±0.0011, ARHR: 0.052507±0.0004, RMSE: 0.978547±0.0002, NOVELTY: 0.007057±0.0000, AVERAGE_POPULARITY: 0.116780±0.0010, DIVERSITY_MEAN_INTER_LIST: 0.968819±0.0004, DIVERSITY_HERFINDAHL: 0.996876±0.0000, COVERAGE_ITEM: 0.747229±0.0014, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.305038±0.0005, SHANNON_ENTROPY: 11.696415±0.0082, 
CrossSearchBayesianSkopt: Config 198 is suboptimal. Config: {'topK': 3, 'shrink': 1955, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 0.0052000169016286355, 'tversky_beta': 1.77866748316496} - results: ROC_AUC: 0.067374±0.0010, PRECISION: 0.009024±0.0001, PRECISION_RECALL_MIN_DEN: 0.090238±0.0010, RECALL: 0.090238±0.0010, MAP: 0.049186±0.0010, MRR: 0.049186±0.0010, NDCG: 0.058924±0.0009, F1: 0.016407±0.0002, HIT_RATE: 0.090238±0.0010, ARHR: 0.049186±0.0010, RMSE: 0.978080±0.0004, NOVELTY: 0.006283±0.0000, AVERAGE_POPULARITY: 0.261304±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.979334±0.0002, DIVERSITY_HERFINDAHL: 0.997928±0.0000, COVERAGE_ITEM: 0.454231±0.0022, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.176026±0.0009, SHANNON_ENTROPY: 10.504012±0.0081, 
CrossSearchBayesianSkopt: Config 199 is suboptimal. Config: {'topK': 64, 'shrink': 946, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 0.8856820201679982, 'tversky_beta': 2.0} - results: ROC_AUC: 0.069804±0.0012, PRECISION: 0.009483±0.0001, PRECISION_RECALL_MIN_DEN: 0.094829±0.0011, RECALL: 0.094829±0.0011, MAP: 0.051235±0.0011, MRR: 0.051235±0.0011, NDCG: 0.061541±0.0011, F1: 0.017242±0.0002, HIT_RATE: 0.094829±0.0011, ARHR: 0.051235±0.0011, RMSE: 0.991748±0.0001, NOVELTY: 0.005677±0.0000, AVERAGE_POPULARITY: 0.453729±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.956264±0.0004, DIVERSITY_HERFINDAHL: 0.995621±0.0000, COVERAGE_ITEM: 0.466029±0.0036, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.118336±0.0005, SHANNON_ENTROPY: 9.487921±0.0105, 
CrossSearchBayesianSkopt: Search complete. Best config is 119: {'topK': 12, 'shrink': 1999, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.4691395034715743, 'tversky_beta': 1.6926353631101296}
