CrossSearchBayesianSkopt: New best config found. Config 0: {'topK': 26, 'shrink': 1826, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'asymmetric', 'asymmetric_alpha': 1.3541614777281572, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.066402±0.0014, PRECISION: 0.009077±0.0002, PRECISION_RECALL_MIN_DEN: 0.090773±0.0017, RECALL: 0.090773±0.0017, MAP: 0.048690±0.0013, MRR: 0.048690±0.0013, NDCG: 0.058625±0.0014, F1: 0.016504±0.0003, HIT_RATE: 0.090773±0.0017, ARHR: 0.048690±0.0013, RMSE: 2.542900±0.0245, NOVELTY: 0.005779±0.0000, AVERAGE_POPULARITY: 0.414377±0.0035, DIVERSITY_MEAN_INTER_LIST: 0.963089±0.0003, DIVERSITY_HERFINDAHL: 0.996303±0.0000, COVERAGE_ITEM: 0.596659±0.0047, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.146136±0.0007, SHANNON_ENTROPY: 10.021466±0.0054, 
CrossSearchBayesianSkopt: Config 180 is suboptimal. Config: {'topK': 200, 'shrink': 1761, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.9455712193743638, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.985172±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244280±0.0003, SHANNON_ENTROPY: 10.836290±0.0046, 
CrossSearchBayesianSkopt: Config 181 is suboptimal. Config: {'topK': 200, 'shrink': 1796, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.9668093795776366, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.985461±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244281±0.0003, SHANNON_ENTROPY: 10.836292±0.0046, 
CrossSearchBayesianSkopt: Config 182 is suboptimal. Config: {'topK': 200, 'shrink': 1783, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.9853105938497997, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070151±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061569±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.985355±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244281±0.0003, SHANNON_ENTROPY: 10.836291±0.0046, 
CrossSearchBayesianSkopt: Config 183 is suboptimal. Config: {'topK': 200, 'shrink': 1145, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.872793645880007, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070148±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051205±0.0010, MRR: 0.051205±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051205±0.0010, RMSE: 0.977194±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961980±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244279±0.0003, SHANNON_ENTROPY: 10.836287±0.0046, 
CrossSearchBayesianSkopt: Config 184 is suboptimal. Config: {'topK': 200, 'shrink': 1867, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 1.0208891463307501, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070148±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051205±0.0010, MRR: 0.051205±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051205±0.0010, RMSE: 0.986014±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244280±0.0003, SHANNON_ENTROPY: 10.836291±0.0046, 
CrossSearchBayesianSkopt: Config 185 is suboptimal. Config: {'topK': 200, 'shrink': 1920, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 1.0275586706360145, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070148±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051205±0.0010, MRR: 0.051205±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051205±0.0010, RMSE: 0.986400±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961980±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810998±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244278±0.0003, SHANNON_ENTROPY: 10.836292±0.0046, 
CrossSearchBayesianSkopt: Config 186 is suboptimal. Config: {'topK': 200, 'shrink': 1142, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8529302234489854, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.977134±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961980±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244276±0.0003, SHANNON_ENTROPY: 10.836281±0.0046, 
CrossSearchBayesianSkopt: Config 187 is suboptimal. Config: {'topK': 200, 'shrink': 1113, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8266562474777903, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.976538±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244280±0.0003, SHANNON_ENTROPY: 10.836291±0.0046, 
CrossSearchBayesianSkopt: Config 188 is suboptimal. Config: {'topK': 200, 'shrink': 1113, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8279610904156142, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.976538±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244280±0.0003, SHANNON_ENTROPY: 10.836291±0.0046, 
CrossSearchBayesianSkopt: Config 189 is suboptimal. Config: {'topK': 200, 'shrink': 1855, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.9712489815363674, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.985923±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244281±0.0003, SHANNON_ENTROPY: 10.836292±0.0046, 
CrossSearchBayesianSkopt: Config 190 is suboptimal. Config: {'topK': 200, 'shrink': 1859, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.929295080036966, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051205±0.0010, MRR: 0.051205±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051205±0.0010, RMSE: 0.985953±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961980±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810998±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244280±0.0003, SHANNON_ENTROPY: 10.836294±0.0046, 
CrossSearchBayesianSkopt: Config 191 is suboptimal. Config: {'topK': 200, 'shrink': 1115, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.824718321115959, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070151±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061569±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.976581±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244282±0.0003, SHANNON_ENTROPY: 10.836294±0.0046, 
CrossSearchBayesianSkopt: Config 192 is suboptimal. Config: {'topK': 200, 'shrink': 1120, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8271210763599015, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.976685±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810998±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244277±0.0003, SHANNON_ENTROPY: 10.836289±0.0046, 
CrossSearchBayesianSkopt: Config 193 is suboptimal. Config: {'topK': 200, 'shrink': 1846, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 1.1108937923507503, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.985854±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244278±0.0003, SHANNON_ENTROPY: 10.836286±0.0046, 
CrossSearchBayesianSkopt: Config 194 is suboptimal. Config: {'topK': 200, 'shrink': 1124, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8271938994610329, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.976768±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961980±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810976±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244286±0.0003, SHANNON_ENTROPY: 10.836293±0.0046, 
CrossSearchBayesianSkopt: Config 195 is suboptimal. Config: {'topK': 200, 'shrink': 1124, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.827134246728572, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.976768±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961980±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810976±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244286±0.0003, SHANNON_ENTROPY: 10.836293±0.0046, 
CrossSearchBayesianSkopt: Config 196 is suboptimal. Config: {'topK': 200, 'shrink': 1118, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8272414341046621, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070147±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051204±0.0010, MRR: 0.051204±0.0010, NDCG: 0.061567±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051204±0.0010, RMSE: 0.976643±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244278±0.0003, SHANNON_ENTROPY: 10.836287±0.0046, 
CrossSearchBayesianSkopt: Config 197 is suboptimal. Config: {'topK': 200, 'shrink': 1914, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 1.0178321491036648, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.986357±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961980±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810976±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244279±0.0003, SHANNON_ENTROPY: 10.836278±0.0046, 
CrossSearchBayesianSkopt: Config 198 is suboptimal. Config: {'topK': 200, 'shrink': 2000, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 1.0632950465553677, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.986944±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810998±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244278±0.0003, SHANNON_ENTROPY: 10.836293±0.0046, 
CrossSearchBayesianSkopt: Config 199 is suboptimal. Config: {'topK': 200, 'shrink': 1136, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.7938596795077589, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070148±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051205±0.0010, MRR: 0.051205±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051205±0.0010, RMSE: 0.977013±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244279±0.0003, SHANNON_ENTROPY: 10.836288±0.0046, 
CrossSearchBayesianSkopt: Search complete. Best config is 61: {'topK': 21, 'shrink': 330, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 1.3212918035757932, 'feature_weighting': 'TF-IDF'}
